192.168.1.64 - - [24/Aug/2019:05:54:15 +0000] "GET / HTTP/1.1" 404 60 "-" "avast! Antivirus"
127.0.0.1 - - [04/Oct/2019:02:29:25 +0000] "GET /ronaldSengkey/fitClub/api/v1/ HTTP/1.1" 404 101 "http://192.168.0.7:3000/classHistory.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Mobile Safari/537.36"
127.0.0.1 - - [04/Oct/2019:02:29:26 +0000] "GET /ronaldSengkey/fitClub/api/v1/ HTTP/1.1" 404 101 "http://192.168.0.7:3000/classHistory.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Mobile Safari/537.36"
127.0.0.1 - - [04/Oct/2019:05:11:30 +0000] "GET /ronaldSengkey/fitClub/api/v1/ HTTP/1.1" 404 101 "http://192.168.0.7:3000/classHistory.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Mobile Safari/537.36"
127.0.0.1 - - [18/Oct/2019:18:37:27 +0000] "PUT //ronaldSengkey/fitClub/api/v1/otp HTTP/1.1" 404 105 "-" "PostmanRuntime/7.18.0"
127.0.0.1 - - [04/Jan/2020:15:07:43 +0000] "POST /ronaldSengkey/fitClub/api/v1/member/personalRecord HTTP/1.1" 404 123 "-" "PostmanRuntime/7.21.0"
127.0.0.1 - - [04/Jan/2020:15:08:21 +0000] "POST /ronaldSengkey/fitClub/api/v1/member/personalRecord HTTP/1.1" 404 123 "-" "PostmanRuntime/7.21.0"
192.168.1.8 - - [05/Jan/2020:02:26:20 +0000] "POST /ronaldSengkey/fitClub/api/v1/member/actundefined HTTP/1.1" 400 186 "http://192.168.1.8:2000/classDetail.html?id=2" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
192.168.1.8 - - [05/Jan/2020:02:27:06 +0000] "POST /ronaldSengkey/fitClub/api/v1/member/actundefined HTTP/1.1" 400 186 "http://192.168.1.8:2000/classDetail.html?id=1" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A372 Safari/604.1"
192.168.1.8 - - [05/Jan/2020:02:54:21 +0000] "POST /ronaldSengkey/fitClub/api/v1/member/personalRecord HTTP/1.1" 404 123 "-" "PostmanRuntime/7.21.0"
192.168.0.16 - - [09/Jan/2020:02:16:29 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:16:34 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:30:42 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:32:42 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:48:46 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:49:48 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:52:09 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:52:17 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:55:06 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:55:09 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:55:10 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:55:15 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.16 - - [09/Jan/2020:02:55:20 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.16:3000/bodyProgress.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
127.0.0.1 - - [21/Jan/2020:07:20:37 +0000] "POST /ronaldSengkey/fitClub/api/v1/place/eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJuYW1lIjoiUGFydG5lcjEiLCJnZW5kZXIiOjEsInBob25lIjoiMDgzODg0ODkzODQiLCJhZGRyZXNzIjoiSmwgR3VudW5nIHJpbmphbmkgNiBsaXBwbyBrYXJhd2FjaGkgdGFuZ2VyYW5nIiwiZW1haWwiOiJwYXJ0bmVyQG1haWwuY29tIiwicGFzc3dvcmQiOiIkYXJnb24yaSR2PTE5JG09NDA5Nix0PTMscD0xJDFmVDdvaFAzWnBlSFJ0ellvb3ZxZmckWWJ5UENBSThrcXVWTU85NjF3WnY3MTdQcDRUNytFMjZ1ZUJXL0VIMTRrMCIsImZpbHRlciI6InBhcnRuZXIiLCJ2ZXJpZmljYXRpb25Db2RlIjo2OTk1MjAsImlhdCI6MTU3OTU3MTIwMCwiZXhwIjoxNTc5NTg5MjAwLCJhdWQiOiJodHRwOi8vZml0Y2x1Yi5pZCIsImlzcyI6IkZpdENsdWIgTmV0d29yayIsInN1YiI6ImFnbmV0aXVzbGVlQGdtYWlsLmNvbSJ9.P7qNNMRW5pxgkckKIReXEHHP0ADcLSSmIQnJgaw3bqgvKHvFvJedmsguVfJEE2jl8D68kekNzE5IjLYcHYlkQw HTTP/1.1" 404 772 "-" "PostmanRuntime/7.22.0"
127.0.0.1 - - [22/Jan/2020:05:12:43 +0000] "GET /ronaldSengkey/fitClub/api/v1/coach/eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MywibmFtZSI6IlBhcnRuZXIxIiwiZ2VuZGVyIjoxLCJtZW1iZXJDYXQiOm51bGwsIm1lbWJlcklkIjpudWxsLCJwYXJ0bmVySWQiOjEsImpvaW5NZW1iZXJEYXRlIjpudWxsLCJlbmRNZW1iZXJEYXRlIjpudWxsLCJwaG9uZSI6IjA4Mzg4NDg5Mzg0IiwiYWRkcmVzcyI6IkpsIEd1bnVuZyByaW5qYW5pIDYgbGlwcG8ga2FyYXdhY2hpIHRhbmdlcmFuZyIsImVtYWlsIjoicGFydG5lckBtYWlsLmNvbSIsImlhdCI6MTU3OTY2NjI1MywiZXhwIjoxNTc5Njg0MjUzLCJhdWQiOiJodHRwOi8vZml0Y2x1Yi5pZCIsImlzcyI6IkZpdENsdWIgTmV0d29yayIsInN1YiI6ImFnbmV0aXVzbGVlQGdtYWlsLmNvbSJ9.W83CBikpFeCfZn23Xupk9sBfN5R6zVXhO2uR03pcSOHfXa1aQuv4QGKm-NNhME2TWO5qhUEDhmgJrHssNKt89w HTTP/1.1" 404 695 "-" "PostmanRuntime/7.22.0"
127.0.0.1 - - [22/Jan/2020:05:24:28 +0000] "GET /ronaldSengkey/fitClub/api/v1/coach/%22%7B%22byId%22:2%7D%22/eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MywibmFtZSI6IlBhcnRuZXIxIiwiZ2VuZGVyIjoxLCJtZW1iZXJDYXQiOm51bGwsIm1lbWJlcklkIjpudWxsLCJwYXJ0bmVySWQiOjEsImpvaW5NZW1iZXJEYXRlIjpudWxsLCJlbmRNZW1iZXJEYXRlIjpudWxsLCJwaG9uZSI6IjA4Mzg4NDg5Mzg0IiwiYWRkcmVzcyI6IkpsIEd1bnVuZyByaW5qYW5pIDYgbGlwcG8ga2FyYXdhY2hpIHRhbmdlcmFuZyIsImVtYWlsIjoicGFydG5lckBtYWlsLmNvbSIsImlhdCI6MTU3OTY2NjI1MywiZXhwIjoxNTc5Njg0MjUzLCJhdWQiOiJodHRwOi8vZml0Y2x1Yi5pZCIsImlzcyI6IkZpdENsdWIgTmV0d29yayIsInN1YiI6ImFnbmV0aXVzbGVlQGdtYWlsLmNvbSJ9.W83CBikpFeCfZn23Xupk9sBfN5R6zVXhO2uR03pcSOHfXa1aQuv4QGKm-NNhME2TWO5qhUEDhmgJrHssNKt89w HTTP/1.1" 404 720 "-" "PostmanRuntime/7.22.0"
192.168.0.66 - - [24/Jan/2020:10:01:45 +0000] "POST /ronaldSengkey/fitClub/api/v1/member/payment/eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwibmFtZSI6ImFnbmV0aXVzbGVlIiwiZ2VuZGVyIjoxLCJtZW1iZXJDYXQiOjIsIm1lbWJlcklkIjoxLCJwYXJ0bmVySWQiOm51bGwsImpvaW5NZW1iZXJEYXRlIjoiMjAxOS0xMi0yMFQwOTo1MjoxNC4wMDBaIiwiZW5kTWVtYmVyRGF0ZSI6IjIwMjAtMDEtMjBUMDA6MDA6MDAuMDAwWiIsInBob25lIjoiMDg1ODU0MzMzNDMzIiwiYWRkcmVzcyI6IkpsLiBQYW5qYW5nIiwiZW1haWwiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20iLCJpYXQiOjE1Nzk4NTUyMDAsImV4cCI6MTU3OTg3MzIwMCwiYXVkIjoiaHR0cDovL2ZpdGNsdWIuaWQiLCJpc3MiOiJGaXRDbHViIE5ldHdvcmsiLCJzdWIiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20ifQ.buh6Enra7VRjvHcN5AdOeT32ZmQBgMe2i7uNXKXgte38oJVekxTM52O6-I5zHPyYpVzBxP1z3j_J91r1uhs9PA HTTP/1.1" 404 727 "-" "PostmanRuntime/7.22.0"
192.168.0.66 - - [24/Jan/2020:10:03:46 +0000] "POST /ronaldSengkey/fitClub/api/v1/member/payment/yJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwibmFtZSI6ImFnbmV0aXVzbGVlIiwiZ2VuZGVyIjoxLCJtZW1iZXJDYXQiOjIsIm1lbWJlcklkIjoxLCJwYXJ0bmVySWQiOm51bGwsImNvYWNoSWQiOm51bGwsImpvaW5NZW1iZXJEYXRlIjoiMjAxOS0xMi0yMFQwOTo1MjoxNC4wMDBaIiwiZW5kTWVtYmVyRGF0ZSI6IjIwMjAtMDEtMjBUMDA6MDA6MDAuMDAwWiIsInBob25lIjoiMDg1ODU0MzMzNDMzIiwiYWRkcmVzcyI6IkpsLiBQYW5qYW5nIiwiZW1haWwiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20iLCJpYXQiOjE1Nzk4NjAwNTYsImV4cCI6MTU3OTg3ODA1NiwiYXVkIjoiaHR0cDovL2ZpdGNsdWIuaWQiLCJpc3MiOiJGaXRDbHViIE5ldHdvcmsiLCJzdWIiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20ifQ.cPjDHfvEYD17rdVkM6_0zNPOXgirb-gbHaAm8Sqdal24Rs7ifCMkySKoZH8-8mnWeGXeupC1ogIgpRFAhh4iRw HTTP/1.1" 404 746 "-" "PostmanRuntime/7.22.0"
192.168.0.66 - - [24/Jan/2020:10:06:46 +0000] "POST /ronaldSengkey/fitClub/api/v1/transaction/request/eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwibmFtZSI6ImFnbmV0aXVzbGVlIiwiZ2VuZGVyIjoxLCJtZW1iZXJDYXQiOjIsIm1lbWJlcklkIjoxLCJwYXJ0bmVySWQiOm51bGwsImNvYWNoSWQiOm51bGwsImpvaW5NZW1iZXJEYXRlIjoiMjAxOS0xMi0yMFQwOTo1MjoxNC4wMDBaIiwiZW5kTWVtYmVyRGF0ZSI6IjIwMjAtMDEtMjBUMDA6MDA6MDAuMDAwWiIsInBob25lIjoiMDg1ODU0MzMzNDMzIiwiYWRkcmVzcyI6IkpsLiBQYW5qYW5nIiwiZW1haWwiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20iLCJpYXQiOjE1Nzk4NjAyMTUsImV4cCI6MTU3OTg3ODIxNSwiYXVkIjoiaHR0cDovL2ZpdGNsdWIuaWQiLCJpc3MiOiJGaXRDbHViIE5ldHdvcmsiLCJzdWIiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20ifQ.CV1haBVUUsRfZxlZPo5VnlplXru0KuASGD8DrRIJx9bqc6CTT-H7E7282OWlcEfrCkJCiTRKcljDbx9LmQsP0Q HTTP/1.1" 404 752 "-" "PostmanRuntime/7.22.0"
192.168.0.66 - - [24/Jan/2020:10:06:52 +0000] "POST /ronaldSengkey/fitClub/api/v1/transaction/request/eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwibmFtZSI6ImFnbmV0aXVzbGVlIiwiZ2VuZGVyIjoxLCJtZW1iZXJDYXQiOjIsIm1lbWJlcklkIjoxLCJwYXJ0bmVySWQiOm51bGwsImNvYWNoSWQiOm51bGwsImpvaW5NZW1iZXJEYXRlIjoiMjAxOS0xMi0yMFQwOTo1MjoxNC4wMDBaIiwiZW5kTWVtYmVyRGF0ZSI6IjIwMjAtMDEtMjBUMDA6MDA6MDAuMDAwWiIsInBob25lIjoiMDg1ODU0MzMzNDMzIiwiYWRkcmVzcyI6IkpsLiBQYW5qYW5nIiwiZW1haWwiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20iLCJpYXQiOjE1Nzk4NjAyMTUsImV4cCI6MTU3OTg3ODIxNSwiYXVkIjoiaHR0cDovL2ZpdGNsdWIuaWQiLCJpc3MiOiJGaXRDbHViIE5ldHdvcmsiLCJzdWIiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20ifQ.CV1haBVUUsRfZxlZPo5VnlplXru0KuASGD8DrRIJx9bqc6CTT-H7E7282OWlcEfrCkJCiTRKcljDbx9LmQsP0Q HTTP/1.1" 404 752 "-" "PostmanRuntime/7.22.0"
192.168.0.66 - - [24/Jan/2020:10:26:25 +0000] "GET /ronaldSengkey/fitClub/api/v1/place/eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwibmFtZSI6ImFnbmV0aXVzbGVlIiwiZ2VuZGVyIjoxLCJtZW1iZXJDYXQiOjIsIm1lbWJlcklkIjoxLCJwYXJ0bmVySWQiOm51bGwsImNvYWNoSWQiOm51bGwsImpvaW5NZW1iZXJEYXRlIjoiMjAxOS0xMi0yMFQwOTo1MjoxNC4wMDBaIiwiZW5kTWVtYmVyRGF0ZSI6IjIwMjAtMDEtMjBUMDA6MDA6MDAuMDAwWiIsInBob25lIjoiMDg1ODU0MzMzNDMzIiwiYWRkcmVzcyI6IkpsLiBQYW5qYW5nIiwiZW1haWwiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20iLCJpYXQiOjE1Nzk4NjAzODIsImV4cCI6MTU3OTg3ODM4MiwiYXVkIjoiaHR0cDovL2ZpdGNsdWIuaWQiLCJpc3MiOiJGaXRDbHViIE5ldHdvcmsiLCJzdWIiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20ifQ.X83jQNPCkgJpI0PON1XYKeiRenwmeSxQjFWVA6-e_zPv33twyecLyGtVj7iYgBXpOvj0jFVF6cZo8nufhaTmqQ HTTP/1.1" 404 737 "http://192.168.0.66:3000/membership.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.66 - - [24/Jan/2020:10:26:42 +0000] "GET /ronaldSengkey/fitClub/api/v1/place/eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwibmFtZSI6ImFnbmV0aXVzbGVlIiwiZ2VuZGVyIjoxLCJtZW1iZXJDYXQiOjIsIm1lbWJlcklkIjoxLCJwYXJ0bmVySWQiOm51bGwsImpvaW5NZW1iZXJEYXRlIjoiMjAxOS0xMi0yMFQwOTo1MjoxNC4wMDBaIiwiZW5kTWVtYmVyRGF0ZSI6IjIwMjAtMDEtMjBUMDA6MDA6MDAuMDAwWiIsInBob25lIjoiMDg1ODU0MzMzNDMzIiwiYWRkcmVzcyI6IkpsLiBQYW5qYW5nIiwiZW1haWwiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20iLCJpYXQiOjE1Nzk4MzEyOTksImV4cCI6MTU3OTg0OTI5OSwiYXVkIjoiaHR0cDovL2ZpdGNsdWIuaWQiLCJpc3MiOiJGaXRDbHViIE5ldHdvcmsiLCJzdWIiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20ifQ.CegJwxtDJ5djgAe3Xi0OxmqdYP2_WTSEEnnWUjVh3mD6UFFcK_lwa1mlqSUX9csSHbfEGP8Prb7NYRfgb5cIKg HTTP/1.1" 404 717 "-" "PostmanRuntime/7.22.0"
192.168.0.66 - - [24/Jan/2020:10:27:20 +0000] "GET /ronaldSengkey/fitClub/api/v1/place/eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MSwibmFtZSI6ImFnbmV0aXVzbGVlIiwiZ2VuZGVyIjoxLCJtZW1iZXJDYXQiOjIsIm1lbWJlcklkIjoxLCJwYXJ0bmVySWQiOm51bGwsImpvaW5NZW1iZXJEYXRlIjoiMjAxOS0xMi0yMFQwOTo1MjoxNC4wMDBaIiwiZW5kTWVtYmVyRGF0ZSI6IjIwMjAtMDEtMjBUMDA6MDA6MDAuMDAwWiIsInBob25lIjoiMDg1ODU0MzMzNDMzIiwiYWRkcmVzcyI6IkpsLiBQYW5qYW5nIiwiZW1haWwiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20iLCJpYXQiOjE1Nzk4MzEyOTksImV4cCI6MTU3OTg0OTI5OSwiYXVkIjoiaHR0cDovL2ZpdGNsdWIuaWQiLCJpc3MiOiJGaXRDbHViIE5ldHdvcmsiLCJzdWIiOiJhZ25ldGl1c2xlZUBnbWFpbC5jb20ifQ.CegJwxtDJ5djgAe3Xi0OxmqdYP2_WTSEEnnWUjVh3mD6UFFcK_lwa1mlqSUX9csSHbfEGP8Prb7NYRfgb5cIKg HTTP/1.1" 404 717 "-" "PostmanRuntime/7.22.0"
192.168.0.66 - - [24/Jan/2020:10:32:14 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.66:3000/paymentManualMethod.html?cat=100000&cat_name=Gold&placeId=1&cat_price=100000" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.66 - - [24/Jan/2020:10:32:26 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.66:3000/paymentManualMethod.html?cat=&cat_name=&placeId=&cat_price=" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.66 - - [24/Jan/2020:10:32:34 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.66:3000/paymentManualMethod.html?cat=&cat_name=&placeId=&cat_price=" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.66 - - [24/Jan/2020:10:32:38 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.66:3000/paymentManual.html?cat=&bank=bca&cat_name=&placeIdPay=&cat_price=" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
192.168.0.66 - - [24/Jan/2020:10:32:59 +0000] "GET /ronaldSengkey/fitClub/api/v1 HTTP/1.1" 404 100 "http://192.168.0.66:3000/paymentManualMethod.html" "Mozilla/5.0 (Linux; Android 5.0; SM-G900P Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.94 Mobile Safari/537.36"
